id,Слово,Перевод,Тип,Курс,Урок
3578,batir,"бить, взбивать, побивать (рекорд)",FİİLLER,B2,UNIDAD3
3579,vidrio,стекло,İSİMLER,B2,UNIDAD5
3580,frenar,тормозить,FİİLLER,B2,UNIDAD6
3581,herramienta,инструмент,İSİMLER,B2,UNIDAD7
3582,verdaderamente,"воистину, действительно",ZARFLAR,B2,UNIDAD8
3583,vitamina,витамин,İSİMLER,B2,UNIDAD9
3584,severo,суровый,SIFATLAR,B2,UNIDAD10
3585,vanguardia,авангард,İSİMLER,B2,UNIDAD11
3586,abuso,злоупотребление,İSİMLER,B2,UNIDAD12
3587,coro,хор,İSİMLER,B2,UNIDAD1
3588,ave,птица,İSİMLER,B2,UNIDAD4
3589,enamorar,влюблять(ся),FİİLLER,B2,UNIDAD5
3590,excepcional,исключительный,SIFATLAR,B2,UNIDAD7
3591,cuartel,казарма,İSİMLER,B2,UNIDAD8
3592,trámite,"формальность, процедура",İSİMLER,B2,UNIDAD9
3593,conversar,беседовать,FİİLLER,B2,UNIDAD10
3594,tramo,"участок, отрезок",İSİMLER,B2,UNIDAD12
3595,nieve,снег,İSİMLER,B2,UNIDAD3
3596,resaltar,"выделять, подчёркивать",FİİLLER,B2,UNIDAD4
3597,caracas,Каракас,İSİMLER,B2,UNIDAD5
3598,visual,зрительный,SIFATLAR,B2,UNIDAD7
3599,cm,см (сантиметр),İSİMLER,B2,UNIDAD8
3600,esfera,сфера,İSİMLER,B2,UNIDAD9
3601,agrupar,группировать,FİİLLER,B2,UNIDAD10
3602,secuencia,последовательность,İSİMLER,B2,UNIDAD11
3603,prisa,спешка,İSİMLER,B2,UNIDAD12
3604,asesino,убийца,İSİMLER,B2,UNIDAD1
3605,palo,палка,İSİMLER,B2,UNIDAD2
3606,copia,копия,İSİMLER,B2,UNIDAD3
3607,escritura,"письмо, писание",İSİMLER,B2,UNIDAD4
3608,caso del,в случае,EDATLAR / BAĞLAÇLAR,B2,UNIDAD6
3609,odio,ненависть,İSİMLER,B2,UNIDAD7
3610,cristo,Христос,İSİMLER,B2,UNIDAD8
3611,coordinador,координатор,İSİMLER,B2,UNIDAD9
3612,propiciar,способствовать,FİİLLER,B2,UNIDAD10
3613,lucir,"блистать, выглядеть",FİİLLER,B2,UNIDAD11
3614,internet,интернет,İSİMLER,B2,UNIDAD12
3615,regulación,регулирование,İSİMLER,B2,UNIDAD1
3616,tránsito,"движение, транзит",İSİMLER,B2,UNIDAD2
3617,profundamente,глубоко,ZARFLAR,B2,UNIDAD4
3618,doblar,"сгибать, дублировать",FİİLLER,B2,UNIDAD7
3619,militante,"активист, боевик",İSİMLER,B2,UNIDAD9
3620,en cualquier caso,в любом случае,ZARFLAR,B2,UNIDAD10
3621,onu,ООН,İSİMLER,B2,UNIDAD11
3622,culminar,"завершать(ся), достигать пика",FİİLLER,B2,UNIDAD12
3623,artificial,искусственный,SIFATLAR,B2,UNIDAD1
3624,gerente,"управляющий, менеджер",İSİMLER,B2,UNIDAD2
3625,observador,наблюдатель,İSİMLER,B2,UNIDAD3
3626,agrupación,"группировка, объединение",İSİMLER,B2,UNIDAD4
3627,pedazo,кусок,İSİMLER,B2,UNIDAD5
3628,combustible,топливо,İSİMLER,B2,UNIDAD6
3629,limitado,ограниченный,SIFATLAR,B2,UNIDAD7
3630,llama,пламя; лама,İSİMLER,B2,UNIDAD8
3631,medalla,медаль,İSİMLER,B2,UNIDAD9
3632,párrafo,абзац,İSİMLER,B2,UNIDAD10
3633,curvo,"изгиб, кривая",İSİMLER,B2,UNIDAD1
3634,locura,безумие,İSİMLER,B2,UNIDAD2
3635,dominante,господствующий,SIFATLAR,B2,UNIDAD3
3636,calma,спокойствие,İSİMLER,B2,UNIDAD4
3637,respaldo,"поддержка, спинка",İSİMLER,B2,UNIDAD5
3638,divino,божественный,SIFATLAR,B2,UNIDAD6
3639,violar,"нарушать, насиловать",FİİLLER,B2,UNIDAD8
3640,renovación,"обновление, продление",İSİMLER,B2,UNIDAD9
3641,protagonizar,играть главную роль,FİİLLER,B2,UNIDAD10
3642,contigo,с тобой,ZAMİRLER,B2,UNIDAD11
3643,al tiempo que,в то время как,EDATLAR / BAĞLAÇLAR,B2,UNIDAD12
3644,acentuar,"подчёркивать, ставить ударение",FİİLLER,B2,UNIDAD2
3645,progresivo,"постепенный, прогрессивный",SIFATLAR,B2,UNIDAD3
3646,sonoro,звучный,SIFATLAR,B2,UNIDAD4
3647,rodar,катиться; снимать (фильм),FİİLLER,B2,UNIDAD5
3648,ángulo,угол,İSİMLER,B2,UNIDAD6
3649,sorprendente,удивительный,SIFATLAR,B2,UNIDAD7
3650,eco,эхо,İSİMLER,B2,UNIDAD9
3651,temblar,дрожать,FİİLLER,B2,UNIDAD10
3652,empeñar,закладывать; empeñarse: настаивать,FİİLLER,B2,UNIDAD11
3653,ola,волна,İSİMLER,B2,UNIDAD12
3654,inocente,невинный,SIFATLAR,B2,UNIDAD1
3655,incorporación,"включение, вступление",İSİMLER,B2,UNIDAD2
3656,terrestre,"земной, наземный",SIFATLAR,B2,UNIDAD3
3657,magnitud,"величина, магнитуда",İSİMLER,B2,UNIDAD4
3658,vocación,призвание,İSİMLER,B2,UNIDAD5
3659,cerdo,свинья,İSİMLER,B2,UNIDAD6
3660,humedad,влажность,İSİMLER,B2,UNIDAD7
3661,violación,нарушение; изнасилование,İSİMLER,B2,UNIDAD9
3662,presionar,"давить, оказывать давление",FİİLLER,B2,UNIDAD10
3663,atractivo,привлекательный,SIFATLAR,B2,UNIDAD1
3664,asistente,"помощник, ассистент",İSİMLER,B2,UNIDAD2
3665,jurado,"жюри, присяжные",İSİMLER,B2,UNIDAD3
3666,africano,африканский,SIFATLAR,B2,UNIDAD4
3667,sembrar,сеять,FİİLLER,B2,UNIDAD5
3668,coordinación,координация,İSİMLER,B2,UNIDAD6
3669,comportar,влечь за собой; вести себя,FİİLLER,B2,UNIDAD9
3670,partidario,сторонник,SIFATLAR,B2,UNIDAD10
3671,decidido,решительный,SIFATLAR,B2,UNIDAD11
3672,invitado,гость,İSİMLER,B2,UNIDAD12
3673,absorber,поглощать,FİİLLER,B2,UNIDAD1
3674,poético,поэтический,SIFATLAR,B2,UNIDAD2
3675,apostar,"ставить (на), делать ставку",FİİLLER,B2,UNIDAD3
3676,rezar,молиться,FİİLLER,B2,UNIDAD4
3677,filme,фильм,İSİMLER,B2,UNIDAD5
3678,valioso,ценный,SIFATLAR,B2,UNIDAD6
3679,vengar,мстить,FİİLLER,B2,UNIDAD7
3680,torero,"тореро, матадор",İSİMLER,B2,UNIDAD8
3681,disolver,"растворять, распускать",FİİLLER,B2,UNIDAD9
3682,infinito,бесконечный,SIFATLAR,B2,UNIDAD10
3683,deducir,"выводить, удерживать",FİİLLER,B2,UNIDAD11
3684,relatar,рассказывать,FİİLLER,B2,UNIDAD1
3685,creador,создатель,İSİMLER,B2,UNIDAD2
3686,acá,"здесь, сюда",ZARFLAR,B2,UNIDAD3
3687,nombramiento,назначение,İSİMLER,B2,UNIDAD4
3688,privilegio,привилегия,İSİMLER,B2,UNIDAD6
3689,aspiración,стремление,İSİMLER,B2,UNIDAD8
3690,siquiera,хотя бы,ZARFLAR,B2,UNIDAD9
3691,enseguida,"сразу, тотчас",ZARFLAR,B2,UNIDAD10
3692,documentación,документация,İSİMLER,B2,UNIDAD11
3693,fibra,волокно,İSİMLER,B2,UNIDAD1
3694,decena,десяток,İSİMLER,B2,UNIDAD3
3695,trazar,"чертить, намечать",FİİLLER,B2,UNIDAD4
3696,misterioso,таинственный,SIFATLAR,B2,UNIDAD5
3697,oh,"о, ох",KALIP İFADELER,B2,UNIDAD6
3698,tronco,"ствол, туловище",İSİMLER,B2,UNIDAD7
3699,occidente,Запад,İSİMLER,B2,UNIDAD8
3700,adivinar,угадывать,FİİLLER,B2,UNIDAD9
3701,afán,"рвение, стремление",İSİMLER,B2,UNIDAD10
3702,muñeco,"кукла, манекен",İSİMLER,B2,UNIDAD11
3703,renuncia,"отставка, отказ",İSİMLER,B2,UNIDAD12
3704,vegetal,растительный,SIFATLAR,B2,UNIDAD1
3705,exclamar,восклицать,FİİLLER,B2,UNIDAD2
3706,espada,"меч, шпага",İSİMLER,B2,UNIDAD4
3707,ganador,победитель,İSİMLER,B2,UNIDAD5
3708,ligeramente,слегка,ZARFLAR,B2,UNIDAD6
3709,pluma,"перо, ручка",İSİMLER,B2,UNIDAD7
3710,ansiedad,"тревога, беспокойство",İSİMLER,B2,UNIDAD9
3711,fusión,"слияние, ядерный синтез",İSİMLER,B2,UNIDAD10
3712,país vasco,Страна Басков,İSİMLER,B2,UNIDAD11
3713,grano,зерно,İSİMLER,B2,UNIDAD12
3714,obvio,очевидный,SIFATLAR,B2,UNIDAD1
3715,mancha,пятно,İSİMLER,B2,UNIDAD2
3716,viudo,вдовец,İSİMLER,B2,UNIDAD3
3717,relieve,рельеф; выделяться,İSİMLER,B2,UNIDAD4
3718,personalmente,лично,ZARFLAR,B2,UNIDAD5
3719,ciertamente,"конечно, несомненно",ZARFLAR,B2,UNIDAD6
3720,colonial,колониальный,SIFATLAR,B2,UNIDAD7
3721,recomendación,рекомендация,İSİMLER,B2,UNIDAD9
3722,aparente,"кажущийся, видимый",SIFATLAR,B2,UNIDAD10
3723,valoración,оценка,İSİMLER,B2,UNIDAD11
3724,otoño,осень,İSİMLER,B2,UNIDAD12
3725,asalto,"штурм, нападение",İSİMLER,B2,UNIDAD1
3726,nervio,нерв,İSİMLER,B2,UNIDAD3
3727,fotógrafo,фотограф,İSİMLER,B2,UNIDAD4
3728,infierno,ад,İSİMLER,B2,UNIDAD5
3729,maíz,кукуруза,İSİMLER,B2,UNIDAD7
3730,sacudir,трясти,FİİLLER,B2,UNIDAD8
3731,fernando,Фернандо,İSİMLER,B2,UNIDAD9
3732,barra,"брус, стойка, полоса",İSİMLER,B2,UNIDAD11
3733,suscitar,"вызывать, возбуждать",FİİLLER,B2,UNIDAD2
3734,tv,"ТВ, телевидение",İSİMLER,B2,UNIDAD3
3735,tercio,треть; тертио (коррида),İSİMLER,B2,UNIDAD4
3736,integral,"полный, комплексный",SIFATLAR,B2,UNIDAD5
3737,teatral,театральный,SIFATLAR,B2,UNIDAD6
3738,centímetro,сантиметр,İSİMLER,B2,UNIDAD7
3739,broma,шутка,İSİMLER,B2,UNIDAD9
3740,prioridad,приоритет,İSİMLER,B2,UNIDAD10
3741,agradable,приятный,SIFATLAR,B2,UNIDAD11
3742,funcional,функциональный,SIFATLAR,B2,UNIDAD12
3743,civilización,цивилизация,İSİMLER,B2,UNIDAD1
3744,represión,"репрессии, подавление",İSİMLER,B2,UNIDAD3
3745,noble,"благородный, дворянин",SIFATLAR,B2,UNIDAD4
3746,sierra,горный хребет; пила,İSİMLER,B2,UNIDAD5
3747,adquisición,приобретение,İSİMLER,B2,UNIDAD6
3748,tranquilidad,спокойствие,İSİMLER,B2,UNIDAD7
3749,sanidad,здравоохранение,İSİMLER,B2,UNIDAD8
3750,precioso,"драгоценный, прекрасный",SIFATLAR,B2,UNIDAD9
3751,balón,мяч,İSİMLER,B2,UNIDAD10
3752,transferencia,"перевод, трансфер",İSİMLER,B2,UNIDAD11
3753,aniversario,годовщина,İSİMLER,B2,UNIDAD12
3754,demandar,"требовать, предъявлять иск",FİİLLER,B2,UNIDAD1
3755,robo,"кража, ограбление",İSİMLER,B2,UNIDAD2
3756,repente,внезапность (de repente),İSİMLER,B2,UNIDAD5
3757,aliado,союзник,İSİMLER,B2,UNIDAD6
3758,aporte,вклад,İSİMLER,B2,UNIDAD8
3759,giro,"поворот, перевод (денежный)",İSİMLER,B2,UNIDAD11
3760,doloroso,"болезненный, горестный",SIFATLAR,B2,UNIDAD12
3761,condena,"приговор, осуждение",İSİMLER,B2,UNIDAD1
3762,herencia,"наследство, наследие",İSİMLER,B2,UNIDAD4
3763,programar,"программировать, планировать",FİİLLER,B2,UNIDAD5
3764,villa,"городок, вилла",İSİMLER,B2,UNIDAD6
3765,editar,"издавать, редактировать",FİİLLER,B2,UNIDAD7
3766,km,км (километр),İSİMLER,B2,UNIDAD8
3767,licencia,"лицензия, отпуск",İSİMLER,B2,UNIDAD9
3768,rescatar,"спасать, выкупать",FİİLLER,B2,UNIDAD10
3769,experimento,эксперимент,İSİMLER,B2,UNIDAD11
3770,fortalecer,укреплять,FİİLLER,B2,UNIDAD1
3771,exilio,"изгнание, эмиграция",İSİMLER,B2,UNIDAD2
3772,modesto,скромный,SIFATLAR,B2,UNIDAD3
3773,ganancia,"прибыль, выигрыш",İSİMLER,B2,UNIDAD5
3774,aceptación,"принятие, признание",İSİMLER,B2,UNIDAD6
3775,adentro,внутри,ZARFLAR,B2,UNIDAD7
3776,daniel,Даниэль,İSİMLER,B2,UNIDAD8
3777,prevenir,"предотвращать, предупреждать",FİİLLER,B2,UNIDAD9
3778,limpieza,"чистота, уборка",İSİMLER,B2,UNIDAD10
3779,desierto,пустыня,İSİMLER,B2,UNIDAD11
3780,privatización,приватизация,İSİMLER,B2,UNIDAD12
3781,tremendo,"огромный, страшный",SIFATLAR,B2,UNIDAD1
3782,pelear,"драться, ссориться",FİİLLER,B2,UNIDAD2
3783,clavar,"вбивать, вонзать",FİİLLER,B2,UNIDAD3
3784,deshacer,"разбирать, отменять",FİİLLER,B2,UNIDAD4
3785,elegante,элегантный,SIFATLAR,B2,UNIDAD5
3786,fuga,"побег, утечка",İSİMLER,B2,UNIDAD6
3787,cancha,"площадка, корт",İSİMLER,B2,UNIDAD8
3788,célebre,знаменитый,SIFATLAR,B2,UNIDAD9
3789,radicar,"заключаться, корениться",FİİLLER,B2,UNIDAD10
3790,israelí,израильский,SIFATLAR,B2,UNIDAD11
3791,recinto,"помещение, огороженная территория",İSİMLER,B2,UNIDAD1
3792,restar,"вычитать, оставаться",FİİLLER,B2,UNIDAD2
3793,crema,крем,İSİMLER,B2,UNIDAD3
3794,plenamente,в полной мере,ZARFLAR,B2,UNIDAD4
3795,contribución,"вклад, взнос",İSİMLER,B2,UNIDAD5
3796,respecto al,относительно,EDATLAR / BAĞLAÇLAR,B2,UNIDAD7
3797,canadá,Канада,İSİMLER,B2,UNIDAD8
3798,preferencia,предпочтение,İSİMLER,B2,UNIDAD9
3799,cardenal,кардинал,İSİMLER,B2,UNIDAD10
3800,prestación,"пособие, услуга",İSİMLER,B2,UNIDAD11
3801,gramo,грамм,İSİMLER,B2,UNIDAD1
3802,caza,охота,İSİMLER,B2,UNIDAD2
3803,uniforme,"форма, мундир",İSİMLER,B2,UNIDAD4
3804,elemental,элементарный,SIFATLAR,B2,UNIDAD5
3805,fiscalía,прокуратура,İSİMLER,B2,UNIDAD7
3806,configurar,"настраивать, формировать",FİİLLER,B2,UNIDAD8
3807,plataforma,платформа,İSİMLER,B2,UNIDAD9
3808,filosófico,философский,SIFATLAR,B2,UNIDAD10
3809,canciller,"канцлер, министр иностранных дел",İSİMLER,B2,UNIDAD12
3810,fracasar,терпеть неудачу,FİİLLER,B2,UNIDAD1
3811,gran bretaña,Великобритания,İSİMLER,B2,UNIDAD3
3812,ruina,"руина, разорение",İSİMLER,B2,UNIDAD5
3813,ronda,"раунд, обход",İSİMLER,B2,UNIDAD6
3814,terapéutico,терапевтический,SIFATLAR,B2,UNIDAD7
3815,selva,"сельва, джунгли",İSİMLER,B2,UNIDAD9
3816,casco,шлем; корпус (города),İSİMLER,B2,UNIDAD10
3817,proveer,"снабжать, обеспечивать",FİİLLER,B2,UNIDAD11
3818,romántico,романтический,SIFATLAR,B2,UNIDAD1
3819,convención,"конвенция, съезд",İSİMLER,B2,UNIDAD2
3820,fragmento,фрагмент,İSİMLER,B2,UNIDAD3
3821,apropiado,подходящий,SIFATLAR,B2,UNIDAD4
3822,intermedio,промежуточный,SIFATLAR,B2,UNIDAD5
3823,península,полуостров,İSİMLER,B2,UNIDAD6
3824,pez,рыба,İSİMLER,B2,UNIDAD7
3825,mandatario,глава государства,İSİMLER,B2,UNIDAD8
3826,ángel,ангел,İSİMLER,B2,UNIDAD9
3827,traslado,"перевод, перевозка",İSİMLER,B2,UNIDAD10
3828,minoría,меньшинство,İSİMLER,B2,UNIDAD11
3829,barrera,барьер,İSİMLER,B2,UNIDAD1
3830,refugio,убежище,İSİMLER,B2,UNIDAD3
3831,legislador,законодатель,İSİMLER,B2,UNIDAD4
3832,desplazamiento,"перемещение, смещение",İSİMLER,B2,UNIDAD5
3833,metálico,металлический,SIFATLAR,B2,UNIDAD6
3834,uruguay,Уругвай,İSİMLER,B2,UNIDAD7
3835,soporte,"опора, поддержка",İSİMLER,B2,UNIDAD8
3836,duque,герцог,İSİMLER,B2,UNIDAD9
3837,resumen,"резюме, сводка",İSİMLER,B2,UNIDAD12
3838,filósofo,философ,İSİMLER,B2,UNIDAD2
3839,récord,рекорд,İSİMLER,B2,UNIDAD3
3840,accionista,акционер,İSİMLER,B2,UNIDAD4
3841,inspección,"инспекция, проверка",İSİMLER,B2,UNIDAD5
3842,secar,сушить,FİİLLER,B2,UNIDAD6
3843,reparar,чинить; замечать,FİİLLER,B2,UNIDAD7
3844,limón,лимон,İSİMLER,B2,UNIDAD8
3845,longitud,"длина, долгота",İSİMLER,B2,UNIDAD9
3846,abandono,"заброшенность, отказ",İSİMLER,B2,UNIDAD10
3847,cementerio,кладбище,İSİMLER,B2,UNIDAD12
3848,finca,"ферма, поместье",İSİMLER,B2,UNIDAD1
3849,en cuanto al,что касается,EDATLAR / BAĞLAÇLAR,B2,UNIDAD2
3850,prevención,"профилактика, предотвращение",İSİMLER,B2,UNIDAD5
3851,judío,еврей,İSİMLER,B2,UNIDAD6
3852,racional,рациональный,SIFATLAR,B2,UNIDAD7
3853,complementario,дополнительный,SIFATLAR,B2,UNIDAD8
3854,tormenta,"буря, гроза",İSİMLER,B2,UNIDAD10
3855,alejado,удалённый,SIFATLAR,B2,UNIDAD11
3856,consigo,с собой,ZAMİRLER,B2,UNIDAD12
3857,desempleo,безработица,İSİMLER,B2,UNIDAD1
3858,tumba,могила,İSİMLER,B2,UNIDAD2
3859,deterioro,"ухудшение, износ",İSİMLER,B2,UNIDAD4
3860,retorno,"возврат, возвращение",İSİMLER,B2,UNIDAD5
3861,buque,"судно, корабль",İSİMLER,B2,UNIDAD6
3862,en tanto que,"в то время как, поскольку",EDATLAR / BAĞLAÇLAR,B2,UNIDAD7
3863,honduras,Гондурас,İSİMLER,B2,UNIDAD8
3864,refugiado,беженец,İSİMLER,B2,UNIDAD9
3865,brillar,сиять,FİİLLER,B2,UNIDAD10
3866,argumentar,аргументировать,FİİLLER,B2,UNIDAD11
3867,soberanía,суверенитет,İSİMLER,B2,UNIDAD12
3868,oficialmente,официально,ZARFLAR,B2,UNIDAD2
3869,ordinario,"обычный, ординарный",SIFATLAR,B2,UNIDAD3
3870,triunfar,торжествовать,FİİLLER,B2,UNIDAD4
3871,inspector,инспектор,İSİMLER,B2,UNIDAD5
3872,perteneciente,принадлежащий,SIFATLAR,B2,UNIDAD7
3873,disimular,"скрывать, притворяться",FİİLLER,B2,UNIDAD8
3874,evidentemente,очевидно,ZARFLAR,B2,UNIDAD9
3875,prolongado,продолжительный,SIFATLAR,B2,UNIDAD10
